event_id,r_minus2,time_to_tca,max_risk_estimate,max_risk_scaling,mahalanobis_distance,miss_distance,c_position_covariance_det,c_obs_used,r_final,label,number_CDMs,mean_risk_CDMs,std_risk_CDMs
8075,-9.558619115083488,2.3804817476851854,-6.954677021213343,9.215948510756167,15.359820297924164,10063.0,1.8852027461152187e+18,15.0,-9.540758335121918,non-anomalous,2,-9.490276615623698,0.0966508896225114
8077,-14.187621488845808,4.633471736111113,-7.788345599446818,1.4601556454448618e-07,0.0005403990463313,34467.0,6.732288052297598e+46,38.0,-14.187621488845808,non-anomalous,3,-14.187621488845808,0.0
8088,-20.44405956218149,2.1412125925925927,-5.419189027339053,40.25073629022336,127.500341398438,18266.0,5677030854408.763,124.0,-24.89177334362507,non-anomalous,1,-20.44405956218149,
8089,-14.187621488845808,6.7810178356481465,-6.685922008220787,1.153244112600768e-08,0.0001518712740267,9686.0,6.732288052297598e+46,35.0,-14.187621488845808,non-anomalous,4,-14.187621488845808,0.0
8090,-14.546834607474144,3.928072175925928,-6.205511953340831,1.610311688187009e-09,5.675054436348058e-05,3619.0,4018902708.272553,264.0,-14.546834607474144,non-anomalous,6,-14.546834607474144,0.0
8092,-6.954677021213343,6.872683668981483,-6.66314017908319,2.636103179297752,135.55250400917794,9795.0,1933541202016124.8,38.0,-26.87192398733129,non-anomalous,14,-7.081245737609579,0.6646304607656445
8097,-7.094851998143983,4.9005891087962965,-6.898252926053634,2.285492250435281,60.93497876405754,35059.0,1.6695518139155192e+18,15.0,-7.292259545726229,non-anomalous,3,-7.214465424692716,0.12573335606783223
8100,-13.184156709336731,6.760046539351853,-5.640354207325458,21.475154017289448,9.788140793982212,789.0,573951423188.7283,75.0,-26.743763466794075,non-anomalous,15,-16.95872567420568,4.010871265472031
8105,-7.719421629631923,3.3749947453703717,-7.509620079996822,0.3072092920349668,13.717745110097988,5073.0,8.575285940805527e+18,24.0,-7.589729035747815,non-anomalous,1,-7.719421629631923,
8106,-10.772884917410872,6.863947719907408,-6.372326968233384,13.75741593901408,120.31505939266656,19210.0,6.109106061142896e+16,32.0,-10.585528050370696,non-anomalous,14,-10.77770913142615,0.10732018936309343
8107,-7.022688026603074,6.757059861111113,-7.011976438071341,1.1920655167704484,20.28424770274781,8231.0,8.838185563803445e+16,26.0,-6.743763466794078,non-anomalous,10,-6.98516701076868,0.18530061871849673
8109,-10.990549104201309,2.1230248263888893,-8.215454025945478,9.654539127752576,36.83090983464701,48523.0,2.412353753492409e+23,22.0,-11.026641200113602,non-anomalous,1,-10.990549104201309,
8110,-14.418050341626682,3.3166730671296296,-8.38679264789624,3.414080999839097e-07,0.0008263269328602,52704.0,6.732288052297598e+46,46.0,-14.418050341626682,non-anomalous,5,-14.418050341626682,0.0
8118,-9.876801924968,6.74259775462963,-7.1904402853647325,9.420746838319664,49.82067455053237,16917.0,3285555170539111.5,24.0,-23.84832376915295,non-anomalous,13,-22.724290897735063,3.8780462176354553
8119,-21.64320953964828,6.7193262268518525,-5.10757145305477,43.10209530638257,12.297040332888052,1867.0,2097003715831534.8,15.0,-10.233066906162716,non-anomalous,1,-21.64320953964828,
8121,-11.319755162957392,6.3649959953703705,-5.539402811102399,17.1806413122709,233.97026267394963,38804.0,14639026994377.846,24.0,-11.43723145698348,non-anomalous,14,-11.57219509415753,0.6482555941807282
8124,-14.418050341626682,3.6456827314814815,-6.187755303199631,2.1510138129510427e-09,6.558984457944613e-05,4183.0,6.732288052297598e+46,46.0,-14.418050341626682,non-anomalous,5,-14.418050341626682,0.0
8130,-7.123839915174372,6.644615613425926,-6.772370350428991,2.867324274298436,6.38677629287263,3239.0,6689085255122561.0,45.0,-18.159329438666592,non-anomalous,14,-7.086166749694252,0.03625071005730349
8134,-6.675511766692344,4.162572604166667,-4.95233580539844,6.927054124473147,65.6078835514077,19397.0,355599032596904.9,24.0,-23.497709472085223,non-anomalous,7,-15.171880717010536,7.639727069408207
8136,-11.36723911152056,6.620577476851853,-6.999132278468772,13.671839599380018,74.54243765654061,33000.0,3036353649235010.5,18.0,-11.422623108082984,non-anomalous,14,-11.449823748959963,0.05427013487626629
8140,-13.996539467890493,2.0996060069444447,-7.762959208620808,2.081141657595109e-07,0.0006451576021485,41149.0,8471834027199.803,64.0,-13.996539467890493,non-anomalous,1,-13.996539467890493,
8143,-7.736127323134776,6.696466666666668,-7.140321423371551,3.679644054092627,55.81903153951986,39628.0,1.7371834428978928e+17,21.0,-13.365724305374057,non-anomalous,12,-8.063952533355488,1.213459139614549
8154,-14.596707854841744,4.483643599537039,-6.766749990458901,5.41137736832233e-09,0.0001040324696696,9383.0,6.732288052297598e+46,186.0,-14.29559207261316,non-anomalous,8,-14.333231545391733,0.10646050576806217
8155,-10.093664958194909,6.913592673611111,-5.654234306885512,13.895627178124386,7.2014512667774975,1386.0,732883567837.4199,68.0,-9.365925974512534,non-anomalous,15,-8.88362834099669,1.5483457100234121
8158,-8.68909437062386,5.10556650462963,-7.7340036295049215,4.757464876379272,104.494015863271,32634.0,1.0208232106000871e+19,18.0,-11.417936637088289,non-anomalous,9,-10.01364327340483,1.3245957278630653
8160,-6.391367010509963,6.608519050925927,-5.895854449445992,0.133920787040804,0.7831129767713716,2097.0,1.7259423578744506e+22,15.0,-16.725380380908767,non-anomalous,5,-6.615902968424413,0.14414735575880439
8161,-15.039767126871489,5.592853796296296,-7.109690783100053,22.368891073464013,139.28989254111406,14434.0,3.0845641183434536e+16,27.0,-15.894149325614856,non-anomalous,11,-15.118599611378928,0.46471426665472404
8170,-10.648783654660658,6.885931157407407,-5.561932549546507,15.509937419377136,5.7706238471847975,626.0,123884055152335.4,31.0,-10.09285746899686,non-anomalous,14,-10.02257708122039,0.3562927857011956
8173,-15.47573373123302,6.455461493055557,-7.8576105338811635,21.642205002418667,6.616613909417947,980.0,981508709383537.6,35.0,-15.6607473659673,non-anomalous,14,-15.12791563530657,2.109576280076951
8182,-6.187353983766881,6.807455000000001,-5.962972120244224,0.2924346448625872,18.835026013627413,16570.0,1.670668956423789e+18,18.0,-6.124360062995832,non-anomalous,15,-6.136012817745068,0.021521460501138328
8185,-15.958212681028249,6.607046157407408,-6.237321436272564,26.686412587182986,67.31637506988731,7933.0,22933702216288.99,36.0,-11.64493179365115,non-anomalous,14,-16.216995239727744,0.2398173954545997
8193,-7.070172518769309,2.001665578703704,-6.326610421811695,4.130964706377476,40.72302350011705,6246.0,1.2044446626833367e+18,78.0,-13.741362717275925,non-anomalous,1,-7.070172518769309,
8201,-18.587203571283453,6.799658240740741,-6.351347304868777,32.66813953122324,8.402517506462129,715.0,4149540441972.036,87.0,-10.015832872853013,non-anomalous,15,-13.023385699210488,2.2849012407949445
8207,-7.14923127307112,6.649351192129631,-6.830031826003107,2.746075216404034,32.20004372950756,9622.0,4.867750120652321e+18,12.0,-7.1173616383039615,non-anomalous,15,-7.156043443632217,0.04034463462184189
8208,-7.099796786983108,6.3215762500000015,-6.747875447494357,0.1997610772468446,56.2271373539545,29813.0,4.792798386510395e+22,15.0,-7.1049091030656015,non-anomalous,12,-7.101420421184297,0.004087407874394314
8212,-9.020315076172974,6.8172734837962965,-7.259953275948505,7.002418444256944,20.25665165324649,14130.0,1090447470136164.8,53.0,-21.90833304240432,non-anomalous,15,-8.865170737664878,0.8950015806161109
8215,-14.418050341626682,3.7772744907407407,-7.344093581819784,3.0946555583474086e-08,0.0002487832692757,15867.0,6.732288052297598e+46,46.0,-14.418050341626682,non-anomalous,6,-14.418050341626682,0.0
8218,-9.24941447265899,4.461135011574074,-7.027334407733889,8.237710930559702,22.027698551375885,48153.0,3.889041618199814e+16,24.0,-5.082441979174563,anomalous,4,-10.568052662761675,3.5742211676274027
8220,-7.000434511774018,6.682844421296298,-4.822463500070138,8.158078371653446,15.174906676569712,892.0,249794317649.1503,104.0,-28.451242171426287,non-anomalous,14,-8.450959873557563,2.8110504766574422
8225,-9.364717362001787,4.449511018518519,-5.584025588623433,12.212687064750916,64.73104432531011,12147.0,7220458172521762.0,12.0,-23.539252458155804,non-anomalous,8,-19.84141777833274,6.334643978896553
8242,-14.736363931411894,3.18794238425926,-6.709742730605482,22.599221397126414,16.00836845296404,35064.0,3.634595723469313e+18,21.0,-16.475474063373625,non-anomalous,4,-15.506335869375196,0.8789883465131082
8245,-14.418050341626682,6.8675902777777775,-7.925915310971758,1.1841598679320937e-07,0.0004866538547313,31039.0,6.732289373602052e+46,9.0,-14.418050341626682,non-anomalous,15,-14.418050341626683,0.0
8246,-11.555330769061475,4.3295237962962965,-7.2140298748679905,13.626256704635589,16.550745312236298,33007.0,3.370393203405979e+16,24.0,-8.184023999028014,non-anomalous,6,-12.4185245084772,4.228131127968185
8247,-8.982966660701221,6.866058715277778,-6.206628751081045,9.671277761858017,60.69883716153982,36518.0,4.64385096032822e+17,15.0,-8.382894769497621,non-anomalous,15,-8.293066983889211,0.3850889963041416
8249,-11.267525822718804,6.6888190625,-5.603626272463495,16.86772949354892,34.02279253347519,4988.0,6488544386590568.0,15.0,-11.12464930342071,non-anomalous,15,-11.08652113951836,0.09278023632396844
8251,-8.09739886933347,6.903042430555557,-6.533132379645891,6.464033270444589,5.513458163285617,1274.0,781262370219978.4,32.0,-26.69702006325175,non-anomalous,15,-13.691947403449234,8.030334446531057
8260,-14.418050341626682,5.1481551157407415,-7.270673190353138,2.605590665114696e-08,0.0002282801228078,14560.0,3449937599095681.0,15.0,-15.773915884024175,non-anomalous,10,-14.099566855914228,1.0071332120010492
8261,-6.8616973018337175,2.6439158449074083,-4.186218921825917,0.0007863772873653,1.4704996311949905,1654.0,3.978309806923504e+19,70.0,-9.507658746745024,non-anomalous,2,-6.8636007229995215,0.0026918440275889633
8266,-26.92335955632965,5.379636030092592,-6.455311977697322,53.58427997420127,11.006027106306824,5969.0,34453906500369.92,81.0,-17.217097594025354,non-anomalous,10,-10.987529302084766,6.592155371467552
8267,-28.82594019227497,6.669199085648148,-6.196406335228655,57.33537743981519,11.154386009946515,509.0,15586315456791.633,77.0,-22.81304366453459,non-anomalous,9,-19.330495428401708,5.886277911921738
8273,-10.73754891026957,2.6541275231481483,-7.15002808767115,11.713446574480985,4.8971800256470965,521.0,93156704772389.05,27.0,-9.44057220024051,non-anomalous,1,-10.73754891026957,
8277,-13.908684840302778,4.7568666087962965,-7.165706487557304,6.366966374543442e-08,0.0003568463639872,22760.0,28717684630648.0,51.0,-9.84163750790475,non-anomalous,7,-17.81686347651617,3.157286791953845
8279,-7.104632711226637,6.555419131944443,-6.277366077466188,4.3811025367967895,40.03886142112983,7843.0,151798764888056.06,24.0,-14.074378545209171,non-anomalous,14,-6.982139811430545,1.323454275696197
8280,-13.940815382368626,3.059166712962963,-7.498119506244942,1.302000559252142e-07,0.0005102941424816,32547.0,6.732288052297598e+46,30.0,-13.940815382368626,non-anomalous,4,-13.940815382368626,0.0
8286,-7.093126465277929,6.933106863425927,-6.508778423760719,3.6567322511795033,12.07283553950064,2825.0,2.3033844596089416e+16,24.0,-17.48891915446088,non-anomalous,14,-15.253299770722396,3.762072599944579
8287,-7.476643793345207,6.769498275462964,-5.05576415620652,8.886865658482881,11.046113168570548,4565.0,2776564326551.445,69.0,-18.399244850360382,non-anomalous,15,-10.786832957944673,3.193758471114443
8292,-14.546834607474144,2.487414513888889,-8.433326862393884,2.676717451721396e-07,0.0007316717111196,46667.0,233312526.8423553,196.0,-14.546834607474144,non-anomalous,2,-14.546834607474144,0.0
8294,-6.867100230055518,2.756160497685185,-6.742321425130816,1.963189479818896,178.796108303023,39497.0,1.8621132998228e+18,9.0,-6.940815382368629,non-anomalous,2,-6.87113504032083,0.005706083398805859
8304,-6.706858516549069,6.861060428240742,-6.111315153340301,3.675570539850227,11.02991905193442,7957.0,7.487317717317715e+16,20.0,-23.96818772866963,non-anomalous,12,-8.022959883578338,4.905711654795229
8305,-29.51941821317083,4.6153659722222224,-7.931443104927638,54.757325938752,46.271055332242575,26278.0,4.983391520707818e+16,18.0,-22.38457604711405,non-anomalous,8,-19.879816932879866,7.8417423848398435
8308,-8.922268820347607,2.8166609606481483,-5.334606649720288,11.724501651439851,59.11494959942031,9226.0,7393874219381690.0,18.0,-13.97757162881451,non-anomalous,2,-11.889627010046755,4.196478196291411
8311,-6.05124481983173,6.6258170601851845,-5.890084136976206,0.3650010475090234,6.890133610132022,1508.0,1.4245486301650029e+17,27.0,-6.578231598793076,non-anomalous,14,-5.76945532882159,0.26572542394109083
8312,-7.811352704000282,6.736281238425926,-6.8449677712090296,4.794007037178615,77.61819472469503,45558.0,3.576441050670583e+17,32.0,-23.88008458974201,non-anomalous,15,-13.871390871429323,7.333347061369309
8313,-7.8517059025652545,6.620153599537038,-7.165134420099963,3.9656376376659055,6.294444033743536,22366.0,4245648834972296.0,21.0,-7.861066059743076,non-anomalous,13,-7.886101302740789,0.025343799120718144
8324,-6.008818242332128,6.800308854166667,-5.79805693659835,2.331619270886353,8.083503157563776,2545.0,5.874379602424552e+19,19.0,-9.340178841944295,non-anomalous,15,-7.458850009195623,1.3912613367202442
8333,-6.488250288655018,5.95142125,-5.119300710781299,5.940629961233783,47.505502849643534,11181.0,3.2159884440859524e+16,24.0,-3.2540668415405567,anomalous,13,-6.525077608378492,0.5721527591530698
8334,-10.940058111938043,6.8577453819444445,-7.021682503253249,12.555664529751128,64.93684825818221,12391.0,3539004815553856.5,24.0,-17.597394758080085,non-anomalous,13,-11.833815782115662,2.0119700282065898
8335,-7.579384229374236,3.8190409027777785,-6.9657727392294495,3.737226180400032,34.27194488019573,10551.0,2.8817122288279194e+18,21.0,-12.907981529247206,non-anomalous,2,-7.3914396389104695,0.2657937888085149
8336,-8.427942010073695,6.866378761574074,-5.785951320588057,9.321861737585092,4.4716743676339625,221.0,37383951180931.27,23.0,-7.903785414653594,non-anomalous,14,-9.689745108227736,1.2323069687034434
8339,-12.169347186202572,6.6215176620370375,-6.455188088242223,16.999753493594483,14.553220274723024,11354.0,7126065785011968.0,36.0,-12.014798141635428,non-anomalous,14,-11.998277039620818,0.16054382761928535
8345,-6.741841806659206,6.736180833333335,-6.598944274228157,2.033621587874016,51.80650051299011,5500.0,5.582956290648647e+16,38.0,-9.667763584508556,non-anomalous,15,-6.954925547899203,1.243310965026135
8347,-10.622511616623868,6.613228738425926,-7.474825572164727,10.615161830402624,8.543678837362679,5649.0,4.01801642296819e+16,50.0,-20.80604102198081,non-anomalous,14,-19.03012451918646,4.384475170786691
8349,-14.546834607474144,3.1999144212962967,-8.651889931519761,4.4373284935125686e-07,0.0009420539794665,60085.0,342867079.00145406,198.0,-14.546834607474144,non-anomalous,4,-14.546834607474144,0.0
8361,-7.163929191084859,2.6177777777777784,-6.125982296137813,4.999439224142319,9.377940012803188,8120.0,3.1940102496061856e+17,15.0,-28.64512357748377,non-anomalous,2,-9.393402574369201,3.152951495590548
8365,-6.765229704839085,6.815755289351853,-6.697885623043799,0.5406778483385942,4.677527902340916,9112.0,4.6907341160177416e+16,15.0,-21.280171713745663,non-anomalous,15,-6.501846855909907,0.2290584806718615
8366,-6.692932049338702,4.521885,-6.52841494581481,0.3584511099848622,10.010738616139694,20344.0,8.736846656982827e+22,15.0,-6.691435586438762,non-anomalous,3,-6.690808462648429,0.004054924646393116
8378,-6.290306130272207,6.643498935185187,-5.623058242853241,3.907925388213408,3.6943766965782414,2618.0,2.914159867805083e+16,33.0,-23.55361818777756,non-anomalous,5,-7.772631077216717,1.5111262592728745
8382,-14.346401618156712,2.4351033101851853,-8.235599677043611,2.6361486479852165e-07,0.0007261058687704,46312.0,6.732289373602052e+46,39.0,-14.346401618156712,non-anomalous,2,-14.346401618156712,0.0
8383,-14.546834607474144,4.6499645138888885,-8.198802165540851,1.5895184260132662e-07,0.0005638294854018,35961.0,8595697227.155622,264.0,-14.546834607474144,non-anomalous,8,-14.546834607474144,0.0
8384,-6.547446936771076,6.7801851620370375,-6.450261268735101,1.8215835287754727,27.701147906224303,17002.0,2.294758510085945e+17,33.0,-26.72170379190873,non-anomalous,15,-10.69120923157377,5.218513424465904
8388,-6.201211286048751,5.156401041666667,-6.100234198055613,0.4613045343907241,0.9834463447571742,602.0,3116242860221737.0,15.0,-6.829444941478791,non-anomalous,9,-6.185945549010557,0.06330323481204524
8393,-14.187621488845808,6.451642083333334,-7.258690791100429,4.3117438809584624e-08,0.0002936577560797,18729.0,6.732288052297598e+46,35.0,-14.187621488845808,non-anomalous,1,-14.187621488845808,
8394,-9.874844170419472,6.69670332175926,-5.4399737510871065,13.844683880267146,21.020940784547104,2629.0,2267741778638012.5,21.0,-23.29886393390748,non-anomalous,14,-13.718024607050738,10.331696547193287
8398,-12.589560213789651,2.4546663310185184,-6.0968557295904615,18.90675353069656,119.44957345482138,24281.0,1323749860049481.0,42.0,-7.689731633367553,non-anomalous,1,-12.589560213789651,
8399,-7.684449465578095,6.911543611111112,-6.718739312944988,4.801638918235934,28.204076068181404,13368.0,1679571821118767.8,41.0,-22.045854011170448,non-anomalous,14,-11.7773239753746,6.6509769592502455
8400,-19.68465952337271,6.93298775462963,-5.458670422333306,37.40859240525799,8.663100405335458,276.0,10676229928.742027,178.0,-24.535510452566037,non-anomalous,15,-16.429820023926272,2.324896158807857
8408,-7.477034404508013,6.493220601851853,-7.194907121657328,2.606174179125369,158.66789960395425,47668.0,5.135578629074e+20,21.0,-15.647431613820691,non-anomalous,9,-10.071911321500941,3.9377664852393823
8429,-11.07888602616332,6.3069908796296295,-7.481354475669688,11.753627639385872,61.87084209474251,17529.0,5.562847174446836e+16,15.0,-10.514846650096349,non-anomalous,14,-10.805266184548612,0.38013387452429154
8430,-10.28108331398514,6.232876678240742,-7.185486047631764,10.49534134001518,44.89461001422453,23699.0,2.985781339841793e+18,44.0,-13.866141874796664,non-anomalous,6,-9.830236566365869,5.921346007837186
8433,-15.5320960534772,3.884320335648148,-8.526513029935431,3.5140314216241526e-08,0.000265104939689,16908.0,5716512574234446.0,61.0,-9.709075440617246,non-anomalous,6,-9.723492844277445,4.5048360690230345
8435,-8.319483190618746,6.183767280092592,-7.194023649282437,5.258428366163762,3.5359173701579016,4662.0,1.3203109857654884e+18,9.0,-22.066968504897595,non-anomalous,2,-9.151433821530784,1.1765558654606574
8442,-7.330125497510197,6.108328900462964,-6.698102282804793,3.7800908056463705,8.206736363074645,1689.0,2661795786375550.5,15.0,-16.55736347421777,non-anomalous,13,-8.82097930442962,2.907654533021626
8449,-6.05576415620652,6.749002569444445,-5.265360161012301,4.272074417041212,31.48434099142637,18664.0,394047076951769.9,24.0,-5.618163200001657,anomalous,14,-5.864933085285324,0.9148785335290437
8468,-8.211336786879142,6.954460868055556,-6.540456741719588,6.747808888309102,20.26376444950445,3358.0,1.2142066819159032e+16,21.0,-8.081707487244643,non-anomalous,15,-8.008467416592877,0.08454822033823867
8473,-10.403073185657028,6.703636956018518,-5.6108339156354665,14.730780693936705,6.191505824392058,798.0,52120448970156.87,18.0,-17.642255674819623,non-anomalous,15,-14.591654484300374,5.35199877575291
8492,-12.8153085691824,3.203874861111111,-5.760700520873108,20.28182607519564,34.24826333605115,15184.0,859205637062084.5,26.0,-13.412064651363645,non-anomalous,4,-12.756720853466444,0.5741986910925072
8501,-16.272377422030868,6.7477165277777775,-7.78807891569149,23.700170643746983,7.675567789494543,1013.0,600199080158116.5,20.0,-18.511449283499555,non-anomalous,13,-13.851082896405236,2.7462309711006685
8510,-14.24572813131654,2.112471238425926,-5.641874714723351,8.51471962172585e-10,4.126675258058296e-05,2632.0,39309.675976239865,401.0,-14.24572813131654,non-anomalous,1,-14.24572813131654,
8516,-8.312560225454106,6.016214826388889,-7.769551078621726,3.504615593907132,66.57972510193228,29005.0,1.6620381586071603e+18,12.0,-7.494578672416719,non-anomalous,12,-7.515473525312674,0.28357510776196065
8519,-6.2839966563652006,6.2760412500000005,-6.076134524814497,2.316581960166113,81.4720607348283,17044.0,2.454933183597739e+20,18.0,-28.54515513999149,non-anomalous,12,-6.572477750253715,1.9562005656140795
8523,-8.043687469158806,5.3951513194444445,-7.227091805028727,0.0607659083686421,46.55224046050348,28783.0,1.0100959131917576e+20,24.0,-6.707522406332216,non-anomalous,8,-7.678321843374981,0.3875937845929772
8524,-6.0617305165370885,4.544241041666667,-4.581367312645933,6.238567976276442,5.107510645253679,3279.0,2833569847376.207,46.0,-5.109187901044876,anomalous,2,-5.56561997561541,0.7016062554076906
8526,-14.326886895761769,3.8461663425925927,-6.674484336636852,21.905537023607287,6.621311499657457,514.0,2.3434652822660668e+16,18.0,-9.572676213642753,non-anomalous,1,-14.326886895761769,
8538,-6.816445466381137,6.796298043981483,-5.964570261815451,4.4576201506906825,38.54879271175544,20612.0,6.059112345157605e+16,21.0,-6.807711387431881,non-anomalous,15,-6.803899193241675,0.017047854690750385
8546,-7.90274269030658,3.76883244212963,-6.144965683324116,6.994463527927411,3.80244723334516,6982.0,1.1643869790306014e+16,17.0,-7.4404524444195665,non-anomalous,6,-7.744869092086467,0.1906173498932942
8550,-5.410273743745762,6.654560636574074,-5.077897633192394,2.7934838383702534,9.222671975201497,1900.0,238481244547948.8,18.0,-4.407601153884436,non-anomalous,14,-4.670285200118854,0.42942612308932376
8559,-10.896880746454286,5.237611666666667,-6.206000199015531,14.496658289053665,16.401196536581608,9649.0,53300668828658.16,30.0,-22.33301428167034,non-anomalous,10,-19.59060353309271,5.843050806323488
8561,-5.597566653780688,2.4343653125,-5.572027286391792,0.6936319414854192,3.276344751706324,1497.0,1.5611646034885356e+18,30.0,-5.59108197915322,non-anomalous,2,-5.59696573199507,0.0008498317391464212
8563,-8.541664374008052,6.1298478125,-6.8830603534492445,6.732393553071989,19.315250561336025,8574.0,1.183973356853147e+17,18.0,-10.101110344073414,non-anomalous,4,-9.69974547164446,0.8162541716747477
8571,-6.2557070168773246,3.8379408796296297,-6.214243200037358,1.5164440222507296,18.772876054249707,4394.0,3.023764033223757e+17,15.0,-6.300856312605517,non-anomalous,6,-6.461300339161233,0.2717563522936416
8574,-7.1607105439938525,5.294723148148148,-6.3715088950328775,0.0637246384286018,1.6896029124944911,10828.0,1.6837031804177277e+21,9.0,-7.177962751927415,non-anomalous,10,-7.177527365319229,0.011889097031468196
8577,-8.619246229196099,2.7012237847222225,-6.292259545726229,8.55258394697245,31.171662476575488,44687.0,3633481130138577.5,35.0,-6.979224511806443,non-anomalous,2,-9.730743671574619,1.57189475755471
8578,-7.691435586438762,2.3830825347222224,-6.221053272031384,6.2116232711651564,126.70232140460855,8963.0,3.303260987626488e+18,48.0,-19.38394480502341,non-anomalous,2,-7.9749056644674745,0.400887228875166
8583,-11.579054594078029,6.787791574074075,-5.770318157682325,17.26383326287383,14.573304257456586,1936.0,2230827235690.5435,33.0,-5.0776379032152095,anomalous,15,-7.622968990554169,3.1798945658415914
8591,-5.358823453386886,3.147140011574073,-5.2442013430261705,1.913166081990096,19.415262516792005,13277.0,1.6081278146168682e+17,21.0,-5.359518563029578,non-anomalous,4,-5.3582058022225905,0.0015376835243640751
8606,-6.017593071136205,6.885864074074076,-4.277448337999043,0.0066738457898589,20.06980458250896,3035.0,7.326644748900939e+16,33.0,-26.73025362686923,non-anomalous,14,-7.895662189260947,6.156491803347832
8607,-12.34447740374658,6.738209502314817,-6.753009300758452,16.711119029223017,5.799328187729527,594.0,3588350589.5140305,106.0,-23.993533957750767,non-anomalous,15,-12.073077367105418,1.527290267204058
8610,-15.35037311315947,3.541340729166667,-4.432855954804343,31.12501005572696,46.61356615077875,6336.0,190114982673.2288,33.0,-24.32762502125392,non-anomalous,5,-19.588033607647315,6.316767807361903
8613,-7.332360293943589,6.72421664351852,-5.730720610228103,6.585672821577747,15.130267987756932,4142.0,736488049040146.0,45.0,-26.45917018588892,non-anomalous,14,-12.669955084203954,6.232128794960083
8615,-14.418050341626682,2.8259399074074074,-8.235375602149018,2.4056059228056045e-07,0.0006936289963399,44240.0,8.751677558763614e+16,15.0,-14.418050341626682,non-anomalous,3,-14.418050341626682,0.0
8620,-7.163675884293247,4.176944988425927,-6.4196453388934085,4.12609766155591,28.234057604126303,2155.0,2.6385784942345444e+16,33.0,-8.249800272170818,non-anomalous,7,-8.01787653604944,0.7003657077755796
8627,-10.216096420727265,6.9119270138888895,-6.101823516502322,13.058683242713316,28.76507324882089,12077.0,6425339477625530.0,30.0,-10.42864060724616,non-anomalous,15,-10.62912560033443,0.16353261458858193
8637,-6.0196329738152246,6.82778974537037,-5.982132281036495,1.4695041979628602,15.206863626481312,1766.0,190101675887899.2,18.0,-12.939302159646386,non-anomalous,10,-6.420246541618508,0.2644974650432842
8644,-7.103308473437116,3.4229414699074083,-6.338850142755214,4.200098404022343,20.10305208038124,13398.0,3.1988688813307536e+16,15.0,-6.403842919083828,non-anomalous,5,-6.88174314786948,0.554194321780936
8647,-8.775466937393912,6.9623239004629625,-7.123205023799299,6.710124843313595,78.10836252094073,34279.0,2.7368170778954457e+19,15.0,-8.93218548883816,non-anomalous,15,-8.892738723343236,0.0905075872411186
8649,-6.878768544850378,6.657411365740741,-5.679230771661312,5.466059158064941,249.19987231081024,27273.0,4368227532878160.0,21.0,-28.43651891460559,non-anomalous,11,-8.735608553684257,3.190471537375124
8651,-9.296021174991614,6.908070428240742,-6.46268472688799,9.81160938467574,46.08068861220029,11380.0,2.991977539576263e+18,24.0,-4.3875340360468575,anomalous,14,-8.337212428988822,2.1059967279544507
8653,-9.37934352018038,6.596792245370373,-7.027195677663423,8.558584690428804,30.45660099227437,17278.0,6500213481881619.0,21.0,-11.043207479629505,non-anomalous,15,-10.308302518067013,0.6812320515639496
8657,-14.418050341626682,6.856261203703704,-7.586700235918747,5.40902644934445e-08,0.0003289080859252,20978.0,6.732289373602052e+46,9.0,-14.418050341626682,non-anomalous,15,-14.418050341626683,0.0
8660,-7.511590311096802,6.71591508101852,-6.9051796196452,3.7081394352002217,8.600751645037308,4701.0,2510550697867749.0,15.0,-18.538651566352016,non-anomalous,13,-15.322303219167209,4.59208734347008
8661,-2.940058111938045,5.53032394675926,-2.7203330559515444,0.2985277226805645,5.713365220420897,768.0,7351462537632995.0,24.0,-4.843450848668219,non-anomalous,10,-3.8754134080632783,2.57414741273042
8663,-8.892450870255313,5.920503043981483,-7.2718898158996605,6.630932977741256,7.036761060260191,17658.0,1.1969346691515607e+18,9.0,-26.29895036927086,non-anomalous,5,-11.543722528227152,4.149626592201403
8664,-4.353988590408761,6.867420694444445,-3.1746388040473668,0.024863236900198,3.222173780566471,283.0,6991873722343989.0,15.0,-4.452348341640032,non-anomalous,15,-4.117474907107168,0.3197602273308252
8672,-7.145511774955571,6.639328738425927,-7.129069641651304,1.3358216652284018,35.348114030713525,16547.0,4.057155167197785e+17,21.0,-28.72445831159869,non-anomalous,9,-7.970520360459269,0.6516927944727314
8682,-7.440332721611942,6.504301539351853,-6.9657727392294495,3.286570583611219,95.38546690859644,27160.0,4.8241570028621146e+17,21.0,-9.14206473528057,non-anomalous,14,-11.031569326985343,2.896649390873286
8684,-6.261695206925896,6.7182440625,-5.866141874796665,3.015926439707127,12.902820365843487,1883.0,332803014581899.75,45.0,-13.522444667801018,non-anomalous,15,-6.010600723670827,1.4554320794888034
8687,-10.324955264044108,5.543401921296296,-6.022916879684148,13.521459420935724,19.90010948713638,14663.0,123476740570539.52,36.0,-7.830913642512977,non-anomalous,11,-17.836310967625295,6.367576500793987
8688,-14.418050341626682,3.300075173611111,-8.413750361133959,3.647947420213861e-07,0.000854160104531,54479.0,9.961215605915448e+17,15.0,-6.552221990705379,non-anomalous,4,-14.418050341626682,0.0
8692,-9.007137328610971,6.86589332175926,-7.471083299722345,6.40651570992688,14.46159186830326,11067.0,1674282604009994.5,33.0,-8.747146969020108,non-anomalous,8,-8.937916198977696,0.9266750664433454
